Unnamed__0,id_evento,fecha_reportada,comuna,provincia,region,ubicacion_tipo,rural,evento_tipo_maceda,evento_especifico,actor_tipo_1,actor_especifico_1,actor_especifico_1_armas,actor_tipo_2,actor_mapuche,mapuche_identificado,confrontacion,iniciador,descripcion,mercurio,mella,osal,ciudadano,biobio,mesn,fecha
4100,2021022,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,ESPACIOS PUBLICOS,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"GRUPO DE DESCONOCIDOS ATACO A 5 FUNCIONARIOS DE LA SALUD QUE SE DESPLAZABAN EN SU AUTO, RECIBIERON DISPAROS CON PERDIGONES, 4 PERSONAS RESULTARON HERIDAS, EN EL SECTOR DE QUIDICO",SI,NO,NO,NO,NO,1,2021-01-25
3868,2020173,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FORESTAL,RURAL,ATAQUE,AMENAZA DE ATAQUE,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"LUEGO DE UNA SEMANA DE LA AMENAZA DE OCUPACION QUE REALIZO UN GRUPO DE INDIVIDUOS, LLEGARON DESCONOCIDOS ARMADOS AL FUNDO MAHUILQUE EN TIRUA, DONDE LUEGO DE RETENER A UN TRABAJADOR LO AMENAZARON E INDICARON QUE SI NO SE DETENIAN LAS FAENAS QUEMARIAN TODO.",SI,NO,NO,NO,NO,2,2020-02-05
4472,2021409,LA FECHA SE ESPECIFICA,LANCO,VALDIVIA,LOS RIOS,AUTOPISTA,RURAL,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,UNAS 15 PERSONAS INTIMIDARON A LOS TRABAJADORES DEL PEAJE TRONCAL LANCO PARA ROBAR OCHO MILLONES Y MEDIO DE PESOS,NO,NO,NO,NO,SI,11,2021-11-22
1686,2010060,LA FECHA SE ESPECIFICA,ÑUÑOA,SANTIAGO,METROPOLITANA DE SANTIAGO,INSTALACIONES PUBLICAS,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,"DECENAS DE DESCONOCIDOS ATACARON OFICINA DE GENDARMERIA, DONDE EN LAS CERCANIAS LANZARON PANFLETOS ALUDIENDO A CONFLICTO MAPUCHE",SI,NO,NO,NO,NO,10,2010-10-01
1259,2008051,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FORESTAL,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,UN GRUPO DE 15 A 20 ENCAPUCHADOS ARMADOS DISPARARON CONTRA LAS INSTALACIONES FORESTALES EN EL FUNDO LABRANZA EN TIRUA,SI,NO,NO,NO,NO,11,2008-11-20
2439,2016042,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,NO ESPECIFICADO,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN CAMION FUE INCENDIADO EN ERCILLA,SI,NO,NO,NO,NO,3,2016-03-31
4048,2020355,LA FECHA SE ESPECIFICA,CONTULMO,ARAUCO,BIO-BIO,CAMINO,RURAL,PROTESTA,BLOQUEO DE CAMINO,MANIFESTANTES,ALBOROTADORES,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,POSTERIOR AL ATAQUE INCENDIARIO LOS DESCONOCIDOS REALIZARON UN BLOQUEO DE CAMINO PARA IMPEDIR EL PASO DE AUTORIDADES,NO,NO,NO,NO,SI,12,2020-12-10
2972,2018075,LA FECHA SE ESPECIFICA,VILLARRICA,CAUTIN,ARAUCANIA,TIERRAS NO ESPECIFICADO,RURAL,ATAQUE,OTROS ATAQUES,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,OTROS PRIVADOS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"MIENTRAS LA COMUNIDAD AMBROSIO PUNULEF REALIZABA UNA CEREMONIA ESPIRITUAL EN EL SECTOR CHALLUPEN, A DOS METROS DE LA ORILLA DEL LAGO CALAFQUEN, EN LICAN RAY. LLEGARON DOS PERSONAS A BORDO DE UNA CAMIONETA, DE LOS CUALES UNO PORTABA UNA PISTOLA Y AMENAZO  LOS PRESENTES. COMUNEROS SEÑALAN QUE EL AGRICULTOR HABRIA REALIZADO AL MENOS TRES DISPAROS AL AIRE. ESTO YA QUE SEÑALABA QUE ERAN SUS TERRENOS POR LO QUE EXIGIO A LOS COMUNEROS RETIRARSE",SI,NO,NO,SI,SI,11,2018-11-11
3074,2018190,LA FECHA SE ESPECIFICA,PANGUIPULLI,VALDIVIA,LOS RIOS,IGLESIA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,DESCONOCIDOS REALIZARON UN ATAQUE INCENDIARIO EN LA INGLESIA DE LA VIRGEN DE CANDELARIA EN LA COMUNA DE PANGUIPULLI.,NO,NO,NO,NO,SI,1,2018-01-20
718,2001123,LA FECHA SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,AUTOPISTA,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,DESCONOCIDOS QUEMARON UN CAMION EN LA RUTA LUMACO-TRAIGUEN,SI,NO,NO,NO,NO,4,2001-04-12
3201,2018321,LA FECHA NO SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"EL HIJO DE UN COMUNERO PROCESADO POR EL CASO DEL MATRIMONIO MUERTO CALCINADO EN 2013, LLEGO HASTA EL FRENTE DEL PALACIO DE TRIBUNALES DE SANTIAGO, DONDE PROCEDIO A ROMPER UN DIARIO (EL MERCURIO) PROTESTANDO Y SEÑALANDO QUE EL MERCURIO INVENTA REALIDADES QUE NO SON. REFIRIENDOSE A QUE EL MERCURIO FILTRO EL FALLO DE LA CORTE SUPREMA.",NO,NO,NO,SI,NO,10,2018-10-02
3692,2019392,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,UN GRUPO DE DESCONOCIDOS PRENDIERON FUEGO A UN CAMPO QUE ESTABA LISTO PARA LA COSECHA. EL PROPIETARIO INDICA QUE CREE QUE FUE EN REPRESALIA POR HABER REALIZADO EL DESALOJO DEL PREDIO TRES DIAS ANTES.,SI,NO,NO,NO,NO,1,2019-01-07
180,1998004,LA FECHA SE ESPECIFICA,SANTA BARBARA,BIOBIO,BIO-BIO,PUENTE,RURAL,PROTESTA,BLOQUEO DE CAMINO,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,EMPRESA HIDROELECTRICA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE PEHUENCHES BLOQUEARON CAMINO DE ACCESO A LAS OBRAS DE LA CENTRAL RALCO,SI,NO,NO,NO,NO,10,1998-10-05
434,1999204,LA FECHA SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,ARMAS LIGERAS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,"UN CARABINERO RESULTO HERIDO LUEGO DE QUE MANIFESTANTES SE ABALANZARAN SOBRE CARABINEROS LUEGO DE QUE LES NEGARAN SEGUIR AVANZANDO POR EL PASEO AHUMADA, LOS MANIFESTANTES SE ABALANZARON SOBRE LOS CARABINEROS Y UNO DE LOS AGENTES RECIBIO UN GOLPE CON UN PALO EN SU CABEZA, CARABINEROS DETUVO A UN NUMERO INDETERMINADO DE INDIGENAS",SI,NO,NO,NO,NO,5,1999-05-10
3869,2020174,LA FECHA NO SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FORESTAL,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS VIOLENTA,OTROS MAPUCHE,ENCAPUCHADOS,NO SE MENCIONA,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"LOS DESCONOCIDOS QUE PROPINARON AMENAZAS CONTRA EL FUNDO Y LA EMPRESA FORESTAL VOLTERRA OCUPARON VIOLENTAMENTE EL PREDIO MAHUILQUE DE TIRUA, PARA OCUPAR EL PREDIO LOS DESCONOCIDOS DESTRUYERON CERCOS, PORTONES, CANDADOS Y CADENAS.",SI,NO,NO,NO,NO,2,2020-02-05
1156,2007021,LA FECHA NO SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,"AGRICULTOR DENUNCIO A COMUNEROS MAPUCHE COMO AUTORES DEL ASALTO ARMADO A INSTALACIONES DE FUNDO, DURANTE MEDIA HORA DEBIO REPELER CON DISPAROS. LOS AGRESORES INCENDIARON UNA CASA DE INQUILINOS, 100 FARDOS DE AVENA Y UN MOTOR DE ASERRADERO Y DAÑOS A LA CASA PATRONAL",SI,NO,NO,NO,NO,8,2007-08-20
4168,2021092,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,AUTOPISTA,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,ORGANIZACION NO MAPUCHE - OTROS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,GRUPO DE ENCAPUCHADOS REALIZA ATAQUE CON ARMAS DE FUEGO CONTRA GRUPO DE PRENSA DE TVN EN EL CUAL UN CAMAROGRAFO RESULTO HERIDO DE GRAVEDAD Y OTRO INTEGRANTE DEL EQUIPO RESULTO CON HERIDAS LEVES,SI,NO,NO,NO,SI,3,2021-03-27
1933,2012111,LA FECHA SE ESPECIFICA,PADRE LAS CASAS,CAUTIN,ARAUCANIA,AUTOPISTA,URBANO,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,"CARABINEROS DESALOJO LA MANIFESTACION QUE SE ESTABA LLEVANDO A CABO EN EL BYPASS DE PADRE LAS CASAS, RESULTANDO CON UNA DECENA DE COMUNEROS DETENIDOS Y UN HERIDO DE GRAVEDAD",NO,NO,NO,NO,SI,7,2012-07-30
3290,2018420,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,INSTALACIONES PRIVADAS,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,EN TIRUA UNA CASA DE VERANEO FUE AFECTADA POR UN INCENDIO INTENCIONAL,SI,NO,NO,NO,NO,11,2018-11-20
4186,2021115,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,AUTOPISTA,RURAL,PROTESTA,BLOQUEO DE CAMINO,MANIFESTANTES,ALBOROTADORES,ELEMENTOS INCENDIARIOS,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,GRUPO DE DESCONOCIDOS REALIZA BARRICADAS PREVIO A QUEMA DE CASAS EN EL SECTOR DE CURAQUIDICO CON LA FINALIDAD DE QUE LAS AUTORIDADES NO PUDIERAN LLEGAR,SI,NO,NO,NO,NO,4,2021-04-13
2015,2013081,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,INSTALACIONES PRIVADAS,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,ENCAPUCHADOS,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"CON LESIONES DE MEDIANA GRAVEDAD RESULTO UN TRABAJADOR QUE RECIBIO IMPACTO DE BALA DURANTE EL ATAQUE DE ALMENOS 5 ENCAPUCHADOS OCURRIDO EN LA PARCELA NUMERO 13 LOTE C. ADEMAS AGRESORES LANZARON PANFLETOS RELACIONADOS CON EL CONFLICTO MAPUCHE, UNO DE ELLOS DECIA SACARAS LA MADERA MANCHADA CON TU PROPIA SANGRE""",SI,NO,NO,NO,NO,8,2013-08-17
1458,2009089,LA FECHA NO SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,NO ESPECIFICADO,RURAL,ATAQUE,ATAQUE CON ARMAS DE FUEGO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,OTROS MAPUCHE,AMBOS ACTORES SON MAPUCHE,SI,NO,ACTOR 1,"DESCONOCIDOS LE DISPARARON Y DIERON MUERTE A COMUNERO , QUIEN FUE ACUSADO POR LOS DESCONOCIDOS DE SER EL TESTIGO PROTEGIDO T1093, QUE DIO INFORMACION A LA JUSTICIA SOBRE HECHOS EN LA ARAUCANIA",SI,NO,NO,NO,NO,10,2009-10-27
1729,2011013,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,"UN GRUPO DE ENCAPUCHADOS ARMADOS INGRESO A LOS FUNDOS MONTENEGRO Y LA ROMANA, DONDE REALIZARON LA QUEMA DE UNA GARITA Y ANTES DE HUIR DESTRUYERON 800 METROS DE ALAMBRES Y ESTACAS DE LOS CERCOS",SI,NO,SI,NO,NO,5,2011-05-07
721,2001126,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,AUTOPISTA,URBANO,PROTESTA,BLOQUEO DE CAMINO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,GRUPOS DE MAPUCHE LEVANTARON BARRICADAS Y CORTARON DISTINTOS TRAMOS DE LA RUTA 5 SUR EN EL SECTOR URBANO DE TROMEN,SI,NO,NO,NO,NO,12,2001-12-01
1782,2011066,LA FECHA SE ESPECIFICA,FUTRONO,RANCO,LOS RIOS,COMUNIDAD MAPUCHE,RURAL,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 2,CON FUERTE REPRESION DESALOJAN A COMUNIDAD MAPUCHE QUE OCUPABA TERRITORIO ADJUDICADO COMO ACESTRAL EN PROVINCIA DE RANCO,NO,NO,SI,NO,NO,7,2011-07-16
697,2001102,LA FECHA SE ESPECIFICA,TRAIGUEN,MALLECO,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE UNOS SEIS ENCAPUCHADOS PROVOCARON INCENDIOS PARA DISTRAER A LOS CUIDADORES DEL FUNDO NANCAHUE Y LUEGO PROCEDER A QUEMAR LA CASA OCUPADA POR EL HIJO DEL PROPIETARIO Y SU FAMILIA,SI,NO,NO,NO,NO,12,2001-12-12
613,2001018,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,FORESTAL,RURAL,COERCION,DESALOJO,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 2,UN PIQUETE DE CARABINEROS DESALOJO EL FUNDO ALASKA QUE FUE OCUPADO POR MIEMBROS DE LA COMUNIDAD TEMUCUICUI,SI,NO,NO,NO,NO,2,2001-02-21
2901,2017286,LA FECHA SE ESPECIFICA,SANTIAGO,SANTIAGO,METROPOLITANA DE SANTIAGO,ESPACIOS PUBLICOS,URBANO,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,SI,ACTOR 1,"EN PLAZA BAQUEDANO, ESTACION LOS HEROES Y VILLA FRANCIA HUBO INCIDENTES, YA QUE MANIFESTANTES DEMOSTRARON SU APOYO A LA MACHI QUE SE ENCUENTRA EN HUELGA DE HAMBRE. LAS MANIFESTACIONES TERMINARON CON ENFRENTAMIENTOS CON CARABINEROS",SI,NO,NO,NO,NO,1,2017-01-03
4066,2020373,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,PROTESTA,PROTESTA PACIFICA,MANIFESTANTES,MANIFESTANTES PACIFICOS,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,SE REALIZA PROTESTA PACIFICA POR MANIFESTANTES EN LA INTENDENCIA DE REGIONAL EXIGIENDO UNA RESPUESTA FRENTE A PRESOS QUE SE ENCUENTRAN EN HUELGA DE HAMBRE,NO,NO,NO,SI,NO,7,2020-07-27
1909,2012087,LA FECHA SE ESPECIFICA,ERCILLA,MALLECO,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,ENCAPUCHADOS,NO SE MENCIONA,ORGANIZACION NO MAPUCHE - EDUCACIONAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,SI,ACTOR 1,ENCAPUCHADOS QUEMAN FURGON DE ESTUDIANTES QUE VIVEN INTERNOS DE LUNES A VIERNES EN ERCILLA,SI,NO,NO,NO,NO,6,2012-06-03
4021,2020327,LA FECHA SE ESPECIFICA,SAN ANTONIO,SAN ANTONIO,VALPARAISO,AUTOPISTA,RURAL,PROTESTA,BLOQUEO DE CAMINO,ORGANIZACION NO MAPUCHE - GREMIO,MIEMBROS DEL GREMIO,NO SE MENCIONA,ESTADO,NO HAY ACTORES MAPUCHE,NO,NO,ACTOR 1,"SE REALIZA BLOQUEO DE CAMINO EN LA RUTA 78 KM 110, POR CAMIONEROS QUE SE ENCUENTRAN DETENIDOS AL BORDE DE LA CARRETERA EXIGIENDO MAYOR SEGURIDAD.",NO,NO,NO,NO,SI,8,2020-08-27
2347,2015150,LA FECHA NO SE ESPECIFICA,VILCUN,CAUTIN,ARAUCANIA,FUNDO,RURAL,PROTESTA,PROTESTA VIOLENTA,MANIFESTANTES,ALBOROTADORES,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,NO,SI,ACTOR 1,"UN ENFRENTAMIENTO ENTRE 20 MANIFESTANTES Y EFECTIVOS DE CARABINEROS OCURRIO EN EL PREDIO SANTA ROSA II, EN LA COMUNA DE VILCUN.",SI,NO,NO,NO,SI,10,2015-10-28
4069,2020376,LA FECHA SE ESPECIFICA,TIRUA,ARAUCO,BIO-BIO,FUNDO,,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO IDENTIFICABLE,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"SE REALIZA UN ATAQUE INCENDIARIO POR UNA TURBA DE PERSONAS CONTRA CASA DE ADULTOS MAPUCHE, 1 VIVIENDA RESULTO CON DAÑOS",NO,NO,NO,SI,NO,12,2020-12-20
327,1999097,LA FECHA SE ESPECIFICA,PANGUIPULLI,VALDIVIA,LOS LAGOS,FUNDO,RURAL,OCUPACION DE TIERRAS,OCUPACION DE TIERRAS PACIFICA,COMUNIDAD,MIEMBROS DE LA COMUNIDAD,NO SE MENCIONA,PRIVADOS DUEÑOS DE TIERRAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,UN GRUPO DE MAPUCHE DE LA COMUNIDAD ANTONIO LEPILEO OCUPARON FUNDO EN EL SECOR CHAUQUEN,SI,NO,NO,NO,NO,11,1999-11-17
1896,2012074,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,CAMINO,RURAL,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,NO,NO,ACTOR 1,4 SUJETOS INCENDIARON 3 CAMIONES ESTACIONADOS FRENTE A PLANTA FORESTAL TROMEN,SI,NO,NO,NO,NO,7,2012-07-24
3499,2019194,LA FECHA NO SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"LA CAM SE ADJUDICO EL ATAQUE INCENDIARIO OCURRIDO EN EL SECTOR COLLIMALLIN DE TEMUCO, DONDE FUERON QUEMADOS TRES SKIDDER, UN TRINEUMATICO Y DOS EXCAVADORAS. ESTE ATAQUE JUNTO A UNO OCURRIDO EN GALVARINO SUMAN MAS DE 400 MILONES DE PESOS EN PERDIDAS",NO,NO,NO,NO,SI,4,2019-04-21
3426,2019115,LA FECHA NO SE ESPECIFICA,PADRE LAS CASAS,CAUTIN,ARAUCANIA,IGLESIA,URBANO,ATAQUE,ATAQUE INCENDIARIO,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,ELEMENTOS INCENDIARIOS,ORGANIZACION NO MAPUCHE - IGLESIA,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"DESCONOCIDOS HABRIAN REALIZADO UN ATAQUE INCENDIARIO EN EL EXSEMINARIO MAYOR SAN FIDEL EN LA COMUNA DE PADRE LAS CASAS. EN EL LUGAR SE ENCONTRO UN LIENZO CON UNA LEYENDA EN CONTRA DEL NUEVO GOBERANDOR DE CAUTIN, Y UN ABOGADO MAPUCHE, DONDE SE LE TILDABA DE YANACONA""",SI,NO,NO,NO,SI,12,2019-12-13
103,1993015,LA FECHA SE ESPECIFICA,CONCEPCION,CONCEPCION,BIO-BIO,INSTALACIONES PUBLICAS,URBANO,ATAQUE,BOMBA,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ARTEFACTO EXPLOSIVO,OTRAS EMPRESAS,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UN ARTEFACTO EXPLOSIVO DETONO EN EL EDIFICIO GENERAL DE ELECTRICIDAD INDUSTRIAL DE CONCEPCION, ACCION QUE SE ATRIBUYO AL MAPU LAUTARO POR PANFLETOS DEJADOS EN EL LUGAR CON LA LEYENDA TIERRA Y SOBERANIA PARA EL PUEBLO MAPUCHE""SUBVERSION AHORA Y CON TODO""",SI,NO,NO,NO,NO,1,1993-01-17
3410,2019098,LA FECHA SE ESPECIFICA,LUMACO,MALLECO,ARAUCANIA,FORESTAL,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ELEMENTOS INCENDIARIOS,EMPRESA FORESTAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"DESCONOCIDOS REALIZARON LA QUEMA DE 8 MAQUINARIAS EN EL SECTOR DE RELUN, A 15 KILOMETROS DE CAPITAN PASTENE. EN EL LUGAR SE ENCONTRARON HOJAS DE CUADERNO CON ESCRITOS QUE EXIGEN LA LIBERTAD DE LOS DENOMINADOS PRESOS POLITICOS MAPUCHE. LA CAM SE ADJUDICO EL ATAQUE EL 14-01-2019",SI,NO,NO,NO,SI,1,2019-01-13
2239,2015037,LA FECHA SE ESPECIFICA,CAÑETE,ARAUCO,BIO-BIO,FUNDO,RURAL,ATAQUE,ATAQUE INCENDIARIO,ORGANIZACION MAPUCHE,MIEMBROS DE LA ORGANIZACION,ARMAS DE FUEGO,PRIVADOS DUEÑOS DE CAPITAL,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,"UNA TREINTENA DE ENCAPUCHADOS INGRESO AL FUNDO SAN GUILLERMO DE CAÑETE DONDE QUEMARON MAQUINARIA E INSTALACIONES LUEGO DE INTIMIDAR A LOS TRABAJADORES CON ARMAS DE FUEGO. EN INTERNET UNA PUBLICACION DE UN GRUPO MAPUCHE FUERZA DE RESISTENCIA MAPUCHE SE ATIBUYE HABER LLEVADO ADELANTE UNA NUEV ACCION CONTRA LA PROPIEDAD LATIFUNDISTA APOSTADA EN EL TERRITORIO""",SI,NO,NO,NO,NO,6,2015-06-28
3703,2020007,LA FECHA SE ESPECIFICA,TEMUCO,CAUTIN,ARAUCANIA,INSTALACIONES PUBLICAS,URBANO,ATAQUE,OTROS ATAQUES,OTROS MAPUCHE,GRUPO NO ESPECIFICADO,NO SE MENCIONA,ESTADO,SOLO EL ACTOR 1 ES MAPUCHE,SI,NO,ACTOR 1,DESCONOCIDOS ATACARON UN RADAR DEL AEROPUERTO DE TEMUCO. EN EL LUGAR SE ENCONTRARON LIENZOS Y PANFLETOS ALUSIVOS A LA CAUSA MAPUCHE,SI,NO,NO,NO,NO,7,2020-07-29
